frequency_hz,tx_symbol_spectrum_real,tx_symbol_spectrum_imag,tx_symbol_spectrum_db_relative_to_dc,channel_sdd21_db,channel_output_symbol_spectrum_real,channel_output_symbol_spectrum_imag,channel_output_symbol_spectrum_db_relative_to_tx_dc
100378906250.0,-0.011891486452004264,-0.00907645023949767,-36.501604900594,-101.2905437025981,1.0058906731001526e-07,8.067055600421829e-08,-137.79214860319212
100406250000.0,-0.011865447128861086,-0.009027803568943019,-36.53079931830659,-101.31392647943997,1.0661181566324774e-07,7.113195069346582e-08,-137.84472579774655
100433593750.0,-0.011839342262540648,-0.00897930040446178,-36.56005138263495,-101.33730869065292,1.1174609547871185e-07,6.116185527978292e-08,-137.89736007328787
100460937500.0,-0.01181317233199425,-0.008930940773748095,-36.5893613195268,-101.36069033646797,1.1596147649875678e-07,5.084485404178899e-08,-137.95005165599477
100488281250.0,-0.011786937815717123,-0.00888272470290302,-36.6187293565668,-101.38407141711595,1.1923816293734003e-07,4.026133022561216e-08,-138.00280077368274
100515625000.0,-0.011760639191743508,-0.00883465221643799,-36.64815572299207,-101.40745193282763,1.2156115225849016e-07,2.949881292234077e-08,-138.0556076558197
100542968750.0,-0.011734276937642176,-0.008786723337278455,-36.67764064970778,-101.43083188383324,1.2292506290894493e-07,1.8638913801212446e-08,-138.10847253354103
100570312500.0,-0.01170785153051162,-0.0087389380867672,-36.707184369303036,-101.45421127036336,1.2333040759200763e-07,7.769361615102508e-09,-138.1613956396664
100597656250.0,-0.01168136344697541,-0.008691296484668022,-36.736787116066886,-101.47759009264816,1.2278603843269665e-07,-3.0295271832271503e-09,-138.21437720871504
100625000000.0,-0.011654813163177525,-0.008643798549169118,-36.76644912600458,-101.50096835091762,1.2130759395020299e-07,-1.3672509479330929e-08,-138.2674174769222
100652343750.0,-0.01162820115477776,-0.008596444296886824,-36.79617063685393,-101.52434604540167,1.1891754797710064e-07,-2.4082987652977498e-08,-138.3205166822556
100679687500.0,-0.011601527896947034,-0.008549233742868983,-36.82595188810201,-101.5477231763299,1.1564582187059443e-07,-3.4180748797536325e-08,-138.3736750644319
100707031250.0,-0.01157479386436293,-0.008502166900598606,-36.855793121001874,-101.57109974393215,1.1152749685831401e-07,-4.3895165792444996e-08,-138.42689286493402
100734375000.0,-0.01154799953120495,-0.008455243781997458,-36.88569457858967,-101.59447574843759,1.066055173550208e-07,-5.315338515647636e-08,-138.48017032702725
100761718750.0,-0.01152114537115008,-0.008408464397429573,-36.915656505701826,-101.61785119007556,1.0092619606689875e-07,-6.189276505839925e-08,-138.5335076957774
100789062500.0,-0.011494231857368186,-0.008361828755704999,-36.94567914899245,-101.64122606907513,9.454387255061879e-08,-7.004985909213716e-08,-138.58690521806759
100816406250.0,-0.011467259462517459,-0.008315336864083242,-36.97576275695106,-101.66460038566538,8.751440434058669e-08,-7.75717325272682e-08,-138.64036314261645
100843750000.0,-0.011440228658739978,-0.00826898872827696,-37.00590757992046,-101.68797414007499,7.990158888514041e-08,-8.440605613820011e-08,-138.69388171999543
100871093750.0,-0.011413139917657163,-0.008222784352455638,-37.03611387011472,-101.71134733253247,7.176889035875294e-08,-9.051098537084126e-08,-138.7474612026472
100898437500.0,-0.01138599371036534,-0.008176723739249185,-37.06638188163758,-101.73471996326657,6.31873843984668e-08,-9.584663647991586e-08,-138.80110184490417
100925781250.0,-0.01135879050743123,-0.008130806889751594,-37.09671187050097,-101.75809203250546,5.422601759448522e-08,-1.0038326517286659e-07,-138.85480390300643
100953125000.0,-0.011331530778887579,-0.008085033803524592,-37.127104094643755,-101.7814635404774,4.4960794328461525e-08,-1.0409434821283791e-07,-138.90856763512116
100980468750.0,-0.011304214994228626,-0.008039404478601329,-37.15755881395077,-101.80483448741029,3.546390298677639e-08,-1.0696285669121328e-07,-138.96239330136106
101007812500.0,-0.011276843622405823,-0.007993918911490075,-37.18807629027205,-101.82820487353203,2.581383367452073e-08,-1.0897611162395409e-07,-139.01628116380408
101035156250.0,-0.011249417131823392,-0.007948577097177912,-37.218656787442235,-101.85157469907047,1.6083731097664713e-08,-1.1013001033665392e-07,-139.07023148651268
101062500000.0,-0.011221935990333928,-0.007903379029134428,-37.249300571300395,-101.8749439642529,6.352111676734995e-09,-1.104257662301077e-07,-139.1242445355533
101089843750.0,-0.011194400665234132,-0.007858324699315427,-37.28000790970991,-101.89831266930696,-3.3091827078942114e-09,-1.0987201277804652e-07,-139.17832057901686
101117187500.0,-0.01116681162326034,-0.00781341409816663,-37.310779072578775,-101.92168081445979,-1.2824009298436019e-08,-1.0848347744230265e-07,-139.23245988703857
101144531250.0,-0.011139169330584356,-0.007768647214627548,-37.34161433187995,-101.94504839993854,-2.212399319732611e-08,-1.0628095439584476e-07,-139.2866627318185
101171875000.0,-0.011111474252809062,-0.007724024036134999,-37.37251396167223,-101.96841542597008,-3.11376337137462e-08,-1.0329190241487527e-07,-139.34092938764232
101199218750.0,-0.011083726854964166,-0.007679544548627077,-37.403478238121124,-101.9917818927812,-3.98020280295707e-08,-9.954834259644284e-08,-139.39526013090233
101226562500.0,-0.011055927601501942,-0.007635208736546747,-37.43450743952016,-102.0151478005987,-4.8052388010426635e-08,-9.508931177998637e-08,-139.44965524011886
101253906250.0,-0.011028076956292985,-0.007591016582845801,-37.4656018463124,-102.03851314964878,-5.583307132577203e-08,-8.995680327533801e-08,-139.50411499596117
101281250000.0,-0.011000175382621942,-0.007546968068988459,-37.4967617411123,-102.06187794015804,-6.308781633479568e-08,-8.419995270028622e-08,-139.55863968127036
101308593750.0,-0.010972223343183376,-0.007503063174955246,-37.5279874087277,-102.08524217235251,-6.976976334878402e-08,-7.786919627180836e-08,-139.6132295810802
101335937500.0,-0.010944221300077526,-0.007459301879246842,-37.55927913618224,-102.10860584645816,-7.583268528726075e-08,-7.102201646437024e-08,-139.6678849826404
101363281250.0,-0.010916169714806152,-0.007415684158887775,-37.59063721273804,-102.13196896270094,-8.123972083054334e-08,-6.371554215164502e-08,-139.72260617543898
101390625000.0,-0.010888069048268393,-0.0073722099894304085,-37.62206192991853,-102.15533152130673,-8.595584094643951e-08,-5.601363856789814e-08,-139.77739345122527
101417968750.0,-0.010859919760756523,-0.007328879344958579,-37.65355358153188,-102.1786935225008,-8.995506221158781e-08,-4.797821517608819e-08,-139.8322471040327
101445312500.0,-0.01083172231195202,-0.007285692198091572,-37.68511246369437,-102.20205496650864,-9.321434538358834e-08,-3.9677409190416984e-08,-139.88716743020302
101472656250.0,-0.010803477160921305,-0.007242648519987929,-37.7167388748543,-102.22541585355573,-9.571910955325093e-08,-3.1175899430707365e-08,-139.94215472841003
101500000000.0,-0.010775184766111756,-0.007199748280349332,-37.748433115816134,-102.24877618386691,-9.745871018889755e-08,-2.2543906011801174e-08,-139.99720929968302
101527343750.0,-0.010746845585347548,-0.007156991447424421,-37.78019548976501,-102.27213595766722,-9.843013126317342e-08,-1.3846830874187158e-08,-140.05233144743224
101554687500.0,-0.010718460075825708,-0.007114377988012682,-37.812026302291514,-102.29549517518151,-9.863513824145482e-08,-5.154778753095037e-09,-140.10752147747303
101582031250.0,-0.010690028694111979,-0.00707190786746836,-37.84392586141677,-102.31885383663447,-9.808208407135929e-08,3.4681428727654126e-09,-140.16277969805125
101609375000.0,-0.01066155189613691,-0.007029581049704341,-37.87589447761791,-102.34221194225063,-9.678477909719463e-08,1.195408446006573e-08,-140.21810641986855
101636718750.0,-0.010633030137191787,-0.006987397497196046,-37.90793246385387,-102.36556949225417,-9.476240595197194e-08,2.0242160714340228e-08,-140.27350195610805
101664062500.0,-0.0106044638719247,-0.006945357170985361,-37.94004013559148,-102.38892648686935,-9.204009502893446e-08,2.826879443741703e-08,-140.32896662246083
101691406250.0,-0.010575853554336581,-0.00690346003068451,-37.97221781083196,-102.41228292632036,-8.864700105497269e-08,3.5978103451651834e-08,-140.3845007371523
101718750000.0,-0.010547199637777196,-0.006861706034480004,-38.00446581013776,-102.435638810831,-8.461852116432672e-08,4.331261857518248e-08,-140.44010462096875
101746093750.0,-0.010518502574941318,-0.006820095139136653,-38.03678445665969,-102.458994140625,-7.999264053045269e-08,5.022304388382419e-08,-140.4957785972847
101773437500.0,-0.010489762817864783,-0.006778627300001363,-38.0691740761645,-102.48234891592595,-7.481368179461862e-08,5.665962062414254e-08,-140.55152299209047
101800781250.0,-0.010460980817920578,-0.006737302471007222,-38.10163499706279,-102.50570313695744,-6.912707700376874e-08,6.258098080925806e-08,-140.6073381340202
101828125000.0,-0.010432157025815032,-0.006696120604677356,-38.13416755043727,-102.52905680394262,-6.298449353546929e-08,6.794640195558756e-08,-140.6632243543799
101855468750.0,-0.01040329189158392,-0.00665508165212903,-38.16677207007143,-102.55240991710467,-5.64372333324424e-08,7.272350909924623e-08,-140.71918198717609
101882812500.0,-0.010374385864588564,-0.006614185563077449,-38.19944889247869,-102.57576247666664,-4.954254274204272e-08,7.688163157383844e-08,-140.77521136914532
101910156250.0,-0.010345439393512209,-0.006573432285839884,-38.232198356931676,-102.59911448285132,-4.2355876478969225e-08,8.03981501641925e-08,-140.831312839783
101937500000.0,-0.01031645292635604,-0.006532821767339623,-38.2650208054922,-102.62246593588145,-3.493816795714995e-08,8.325312793830867e-08,-140.88748674137366
101964843750.0,-0.010287426910435497,-0.006492353953109914,-38.2979165830415,-102.64581683597973,-2.7347223630783588e-08,8.543414597726416e-08,-140.9437334190212
101992187500.0,-0.010258361792376504,-0.0064520287872981115,-38.330886037310805,-102.66916718336823,-1.9645707196526598e-08,8.693233688059414e-08,-141.00005322067904
102019531250.0,-0.01022925801811166,-0.006411846212669523,-38.3639295189126,-102.69251697826942,-1.189194931592371e-08,8.774560276019785e-08,-141.056446497182
102046875000.0,-0.010200116032876636,-0.006371806170611537,-38.39704738137196,-102.71586622090541,-4.148384009497606e-09,8.787613389308656e-08,-141.11291360227736
102074218750.0,-0.01017093628120635,-0.0063319086011376325,-38.430239981158635,-102.73921491149804,3.5279311034639708e-09,8.733195481137537e-08,-141.1694548926567
102101562500.0,-0.010141719206931377,-0.006292153442891429,-38.463507677719306,-102.76256305026935,1.1076694569343711e-08,8.612596316344058e-08,-141.22607072798866
102128906250.0,-0.010112465253174186,-0.006252540633150702,-38.496850833510564,-102.78591063744074,1.8443834357078756e-08,8.427580212569081e-08,-141.2827614709513
102156250000.0,-0.010083174862345584,-0.006213070107831446,-38.53026981403208,-102.80925767323393,2.5572970441944152e-08,8.180440733531254e-08,-141.339527487266
102183593750.0,-0.010053848476140971,-0.006173741801491939,-38.563764987860466,-102.83260415787005,3.2414593781676006e-08,7.873825488291078e-08,-141.39636914573055
102210937500.0,-0.010024486535536807,-0.006134555647336814,-38.59733672668342,-102.85595009157048,3.8917868607131084e-08,7.51093586333618e-08,-141.4532868182539
102238281250.0,-0.009995089480787013,-0.006095511577221139,-38.63098540533446,-102.87929547455627,4.503924611249535e-08,7.095199120706687e-08,-141.51028087989073
102265625000.0,-0.009965657751419346,-0.0060566095216544845,-38.66471140182809,-102.90264030704842,5.073484600119238e-08,6.630603145661718e-08,-141.56735170887652
102292968750.0,-0.009936191786231887,-0.006017849409805005,-38.698515097395564,-102.92598458926744,5.596825847588146e-08,6.121229971322509e-08,-141.624499686663
102320312500.0,-0.00990669202328941,-0.005979231169503527,-38.73239687652101,-102.94932832143414,6.070372041859147e-08,5.571711685447057e-08,-141.68172519795513
102347656250.0,-0.00987715889991996,-0.005940754727247732,-38.76635712697812,-102.97267150376905,6.491289071166574e-08,4.986643345523662e-08,-141.73902863074719
102375000000.0,-0.009847592852711315,-0.005902420008206139,-38.80039623986743,-102.99601413649242,6.856900635616845e-08,4.371142882193716e-08,-141.79641037635986
102402343750.0,-0.009817994317507425,-0.005864226936222309,-38.834514609654065,-103.0193562198244,7.165245330657123e-08,3.7301645519692685e-08,-141.85387082947847
102429687500.0,-0.00978836372940505,-0.005826175433818913,-38.86871263420598,-103.04269775398507,7.41460529310678e-08,3.06914298273334e-08,-141.91141038819103
102457031250.0,-0.009758701522750247,-0.005788265422201955,-38.902990714832825,-103.06603873919434,7.603929210848771e-08,2.393230761855986e-08,-141.96902945402715
102484375000.0,-0.009729008131134888,-0.005750496821264774,-38.9373492563254,-103.08937917567194,7.732485190725393e-08,1.7080047563807963e-08,-142.02672843199733
102511718750.0,-0.009699283987393368,-0.005712869549592268,-38.971788666995536,-103.11271906363727,7.800140528028615e-08,1.0186530972665178e-08,-142.0845077306328
102539062500.0,-0.009669529523599075,-0.005675383524465044,-39.00630935871669,-103.13605840331014,7.80714589623788e-08,3.30720616237651e-09,-142.14236776202685
102566406250.0,-0.009639745171061096,-0.00563803866186351,-39.040911746965065,-103.15939719490962,7.754267326073013e-08,-3.5072866714672807e-09,-142.20030894187468
102593750000.0,-0.00960993136032084,-0.005600834876472152,-39.075596250861274,-103.18273543865494,7.642704625766594e-08,-1.0203506989314133e-08,-142.2583316895162
102621093750.0,-0.009580088521148618,-0.005563772081683565,-39.1103632932128,-103.20607313476499,7.474075647483385e-08,-1.6733572686519948e-08,-142.3164364279778
102648437500.0,-0.009550217082540424,-0.0055268501896026875,-39.145213300556854,-103.22941028345882,7.250467682864126e-08,-2.3047632708962955e-08,-142.3746235840157
102675781250.0,-0.009520317472714555,-0.005490069111051008,-39.18014670320396,-103.252746884955,6.974278592560877e-08,-2.910195589092671e-08,-142.43289358815898
102703125000.0,-0.00949039011910836,-0.005453428755570709,-39.215163935282206,-103.27608293947225,6.64839591167158e-08,-3.485171082085433e-08,-142.49124687475447
102730468750.0,-0.00946043544837493,-0.00541692903142888,-39.250265434782094,-103.2994184472288,6.27590365189254e-08,-4.025854640944702e-08,-142.5496838820109
102757812500.0,-0.00943045388637989,-0.005380569845621679,-39.2854516436021,-103.32275340844318,5.86038011347421e-08,-4.5283889519284465e-08,-142.60820505204526
102785156250.0,-0.00940044585819807,-0.005344351103878556,-39.32072300759491,-103.34608782333328,5.4054830167769455e-08,-4.9895801050749375e-08,-142.6668108309282
102812500000.0,-0.009370411788110402,-0.005308272710666477,-39.35607997661421,-103.36942169211721,4.915353658194432e-08,-5.406298021185849e-08,-142.7255016687314
102839843750.0,-0.009340352099600678,-0.00527233456919413,-39.39152300456238,-103.39275501501277,4.3940963816442764e-08,-5.776070801399607e-08,-142.78427801957514
102867187500.0,-0.009310267215352315,-0.005236536581416124,-39.427052549438784,-103.4160877922377,3.846273827650808e-08,-6.096572026647145e-08,-142.8431403416765
102894531250.0,-0.009280157557245266,-0.005200878648037208,-39.46266907338879,-103.43942002400964,3.276299526559097e-08,-6.366108343966097e-08,-142.90208909739843
102921875000.0,-0.009250023546352805,-0.005165360668516513,-39.49837304275354,-103.46275171054587,2.689006647755346e-08,-6.58320674857661e-08,-142.96112475329943
102949218750.0,-0.00921986560293845,-0.005129982541071838,-39.53416492812049,-103.48608285206365,2.0889746165414185e-08,-6.74698359033418e-08,-143.02024778018415
102976562500.0,-0.009189684146452864,-0.005094744162683788,-39.57004520437463,-103.5094134487803,1.4811520306049852e-08,-6.856841537586054e-08,-143.07945865315492
103003906250.0,-0.009159479595530672,-0.005059645429100092,-39.60601435075067,-103.53274350091256,8.701396247962951e-09,-6.912712132342114e-08,-143.13875785166323
103031250000.0,-0.009129252367987499,-0.005024686234839809,-39.64207285088578,-103.55607300867743,2.6084692070664538e-09,-6.914868524461412e-08,-143.1981458595632
103058593750.0,-0.009099002880816866,-0.004989866473197666,-39.678221192873295,-103.57940197229152,-3.4224543595868906e-09,-6.86403777883708e-08,-143.2576231651648
103085937500.0,-0.009068731550187092,-0.004955186036248203,-39.714459869317245,-103.60273039197132,-9.344161738037693e-09,-6.761331774229802e-08,-143.31719026128854
103113281250.0,-0.009038438791438376,-0.00492064481485009,-39.75078937738762,-103.6260582679334,-1.5114386836724675e-08,-6.608229541615853e-08,-143.37684764532102
103140625000.0,-0.009008125019079738,-0.004886242698650442,-39.787210218876545,-103.64938560039398,-2.0689193436541262e-08,-6.406625059429187e-08,-143.43659581927054
103167968750.0,-0.008977790646786065,-0.004851979576089003,-39.823722900255376,-103.67271238956909,-2.6030081548276984e-08,-6.158683854367429e-08,-143.4964352898245
103195312500.0,-0.00894743608739511,-0.004817855334402536,-39.86032793273255,-103.69603863567468,-3.10976474401243e-08,-5.867002905013275e-08,-143.5563665684072
103222656250.0,-0.00891706175290451,-0.004783869859628983,-39.89702583231256,-103.71936433892671,-3.585823454439114e-08,-5.534349447285619e-08,-143.61639017123926
103250000000.0,-0.00888666805446899,-0.004750023036611836,-39.93381711985549,-103.74268949954079,-4.0278054681259854e-08,-5.163924924955778e-08,-143.67650661939626
103277343750.0,-0.008856255402397298,-0.00471631474900441,-39.970702321137914,-103.76601411773252,-4.43291944213889e-08,-4.758997304745147e-08,-143.73671643887045
103304687500.0,-0.008825824206149437,-0.004682744879274156,-40.00768196691433,-103.7893381937173,-4.798436260979027e-08,-4.3232580782089005e-08,-143.79702016063163
103332031250.0,-0.008795374874333664,-0.004649313308706924,-40.04475659297998,-103.81266172771026,-5.122208813825897e-08,-3.860362313093434e-08,-143.85741832069024
103359375000.0,-0.008764907814703765,-0.004616019917411292,-40.08192674023425,-103.83598471992673,-5.402223507596412e-08,-3.374365196469461e-08,-143.91791146016098
103386718750.0,-0.008734423434156076,-0.004582864584322873,-40.11919295474542,-103.85930717058146,-5.6370257149371217e-08,-2.8691864524262694e-08,-143.9785001253269
103414062500.0,-0.00870392213872677,-0.004549847187208643,-40.15655578781622,-103.88262907988948,-5.8253594362557587e-08,-2.349110886088447e-08,-144.03918486770573
103441406250.0,-0.008673404333589022,-0.00451696760267124,-40.19401579605051,-103.90595044806544,-5.966488210094532e-08,-1.818195624194411e-08,-144.09996624411593
103468750000.0,-0.008642870423050189,-0.0044842257061533065,-40.231573541421035,-103.92927127532377,-6.059931301722562e-08,-1.2808176219234007e-08,-144.16084481674483
103496093750.0,-0.008612320810549101,-0.004451621371941782,-40.26922959133829,-103.95259156187905,-6.1056733475888e-08,-7.4104339291883674e-09,-144.22182115321735
103523437500.0,-0.008581755898653216,-0.004419154473172251,-40.30698451872047,-103.97591130794544,-6.104002268803831e-08,-2.032055061626658e-09,-144.2828958266659
103550781250.0,-0.008551176089056003,-0.004386824881833335,-40.34483890206442,-103.99923051373698,-6.0556045067457e-08,3.287449538091431e-09,-144.3440694158014
103578125000.0,-0.008520581782574137,-0.004354632468770901,-40.38279332551803,-104.02254917946786,-5.961506614069913e-08,8.506512320884959e-09,-144.4053425049859
103605468750.0,-0.008489973379144852,-0.004322577103692541,-40.42084837895352,-104.0458673053518,-5.8230565163401745e-08,1.358795533212562e-08,-144.46671568430534
103632812500.0,-0.008459351277823242,-0.0042906586551718015,-40.45900465804208,-104.06918489160253,-5.641967522285169e-08,1.849319330136995e-08,-144.5281895496446
103660156250.0,-0.008428715876779617,-0.004258876990652653,-40.49726276432965,-104.09250193843363,-5.4201895071275865e-08,2.318845580231495e-08,-144.5897647027633
103687500000.0,-0.008398067573296785,-0.004227231976453716,-40.53562330531407,-104.11581844605848,-5.160051004878848e-08,2.7639238626973404e-08,-144.65144175137254
103714843750.0,-0.008367406763767567,-0.004195723477772698,-40.5740868945233,-104.1391344146904,-4.8640274501657406e-08,3.1816119292694055e-08,-144.71322130921368
103742187500.0,-0.00833673384369205,-0.004164351358690742,-40.612654151595116,-104.16244984454246,-4.534974158772788e-08,3.568961769987681e-08,-144.77510399613757
103769531250.0,-0.008306049207675083,-0.0041331154821767436,-40.651325702358065,-104.18576473582766,-4.1758016932476245e-08,3.92354402086159e-08,-144.83709043818573
103796875000.0,-0.008275353249423694,-0.004102015710091817,-40.69010217891369,-104.20907908875904,-3.7897899845773565e-08,4.2429893390387313e-08,-144.89918126767273
103824218750.0,-0.008244646361744457,-0.0040710519031935365,-40.72898421972034,-104.23239290354906,-3.38018342202541e-08,4.525441415218723e-08,-144.9613771232694
103851562500.0,-0.00821392893654109,-0.004040223921140393,-40.767972469678035,-104.25570618041047,-2.950574188004612e-08,4.769165932162051e-08,-145.0236786500885
103878906250.0,-0.008183201364811809,-0.004009531622496148,-40.80706758021519,-104.27901891955568,-2.504431748216823e-08,4.972920525570012e-08,-145.08608649977086
103906250000.0,-0.008152464036646925,-0.003978974864734218,-40.84627020937638,-104.30233112119693,-2.0455417192741332e-08,5.1356411804092e-08,-145.1486013305733
103933593750.0,-0.008121717341226293,-0.00394855350424205,-40.885581021911925,-104.32564278554644,-1.5774860010872617e-08,5.256720359883227e-08,-145.21122380745837
103960937500.0,-0.008090961666816901,-0.003918267396325492,-40.925000689368794,-104.34895391281614,-1.104122213584912e-08,5.335778045473888e-08,-145.27395460218494
103988281250.0,-0.008060197400770326,-0.003888116395213183,-40.96452989018318,-104.37226450321805,-6.290317363893965e-09,5.372842313103335e-08,-145.33679439340125
104015625000.0,-0.008029424929520438,-0.003858100354060976,-41.00416930977451,-104.39557455696382,-1.5602396252169954e-09,5.368209432934986e-08,-145.39974386673833
104042968750.0,-0.007998644638580906,-0.0038282191249563017,-41.0439196406412,-104.41888407426504,3.1143002469351837e-09,5.3225243156519595e-08,-145.46280371490622
104070312500.0,-0.00796785691254281,-0.003798472558922571,-41.08378158245805,-104.44219305533318,7.696844173162584e-09,5.236731246504731e-08,-145.52597463779122
104097656250.0,-0.007937062135072287,-0.0037688605059235506,-41.12375584217524,-104.46550150037962,1.2154817297658017e-08,5.1120547538955685e-08,-145.58925734255484
104125000000.0,-0.007906260688908113,-0.003739382814867775,-41.16384313411916,-104.48880940961547,1.6454468066169277e-08,4.950039747425698e-08,-145.65265254373463
104152343750.0,-0.007875452955859463,-0.0037100393336130097,-41.2040441800948,-104.5121167832518,2.0566295823087245e-08,4.752436380133759e-08,-145.7161609633466
104179687500.0,-0.007844639316803513,-0.003680829908970544,-41.244359709490155,-104.53542362149955,2.4460212635817874e-08,4.521325677150061e-08,-145.77978333098972
104207031250.0,-0.007813820151683139,-0.0036517543867096874,-41.28479045938232,-104.55872992456953,2.8110609200143126e-08,4.2589147826421336e-08,-145.84352038395184
104234375000.0,-0.007782995839504652,-0.003622812611562115,-41.325337174645504,-104.58203569267226,3.1491878422841325e-08,3.96774168264556e-08,-145.90737286731778
104261718750.0,-0.007752166758335534,-0.0035940044272263663,-41.36600060806085,-104.60534092601819,3.458297662766501e-08,3.650389767466085e-08,-145.97134153407904
104289062500.0,-0.00772133328530211,-0.0035653296763721552,-41.406781520428424,-104.62864562481786,3.736343366199846e-08,3.3097630393449045e-08,-146.03542714524627
104316406250.0,-0.007690495796587435,-0.0035367882006448427,-41.447680680680904,-104.6519497892814,3.981728610596128e-08,2.948731111196848e-08,-146.0996304699623
104343750000.0,-0.007659654667428975,-0.0035083798406698656,-41.488698865999496,-104.67525341961887,4.1929680075209276e-08,2.570464406634495e-08,-146.16395228561836
104371093750.0,-0.007628810272116454,-0.0034801044360571005,-41.5298368619319,-104.69855651604023,4.3690076022855444e-08,2.178022499764005e-08,-146.22839337797214
104398437500.0,-0.007597962983989674,-0.003451961825405376,-41.57109546251226,-104.72185907875526,4.5089529139998844e-08,1.7747373094387174e-08,-146.2929545412675
104425781250.0,-0.007567113175436294,-0.0034239518463067965,-41.612475470383536,-104.74516110797353,4.612309060629666e-08,1.3637590198700037e-08,-146.35763657835707
104453125000.0,-0.007536261217889751,-0.0033960743353512106,-41.653977696921785,-104.76846260390491,4.678782727487074e-08,9.484741774972404e-09,-146.4224403008267
104480468750.0,-0.007505407481827102,-0.0033683291281306586,-41.695602962362905,-104.79176356675845,4.708437102515483e-08,5.320242909712588e-09,-146.48736652912135
104507812500.0,-0.007474552336766909,-0.0033407160592437758,-41.7373520959316,-104.81506399674346,4.701571502976726e-08,1.1774507869194711e-09,-146.55241609267506
104535156250.0,-0.007443696151267152,-0.003313234962300235,-41.77922593597274,-104.83836389406923,4.658789032369856e-08,-2.9132678267297392e-09,-146.617589830042
104562500000.0,-0.007412839292923142,-0.0032858856699251454,-41.82122533008516,-104.86166325894453,4.580955117052869e-08,-6.920072321008582e-09,-146.6828885890297
104589843750.0,-0.007381982128365435,-0.0032586680137635204,-41.86335113525782,-104.88496209157839,4.4691785221796896e-08,-1.081454572102146e-08,-146.74831322683622
104617187500.0,-0.0073511250232578445,-0.003231581824484707,-41.9056042180086,-104.90826039217937,4.324847609982398e-08,-1.456729622924301e-08,-146.81386461018798
104644531250.0,-0.007320268342295392,-0.0032046269317868143,-41.94798545452552,-104.93155816095614,4.1495279749335e-08,-1.8152671923546464e-08,-146.87954361548168
104671875000.0,-0.00728941244920229,-0.0031778031644011584,-41.99049573081081,-104.95485539811712,3.945072907014547e-08,-2.1544559421636064e-08,-146.9453511289279
104699218750.0,-0.007258557706729961,-0.003151110350096669,-42.03313594282744,-104.97815210387051,3.7134433485779585e-08,-2.4720778202375496e-08,-147.01128804669796
104726562500.0,-0.007227704476655026,-0.0031245483156843554,-42.075906996648634,-105.00144827842465,3.456886897065365e-08,-2.7659197626561676e-08,-147.0773552750733
104753906250.0,-0.007196853119777417,-0.0030981168870217787,-42.118809808609925,-105.02474392198738,3.1776879782823454e-08,-3.0341687333291494e-08,-147.1435537305973
104781250000.0,-0.007166003995918401,-0.003071815889017415,-42.16184530546431,-105.04803903476679,2.8784078140168967e-08,-3.275066037596549e-08,-147.2098843402311
104808593750.0,-0.00713515746391864,-0.0030456451456351637,-42.2050144245403,-105.07133361697049,2.5615745890000603e-08,-3.4872473539877504e-08,-147.27634804151077
104835937500.0,-0.007104313881636325,-0.003019604479898739,-42.24831811390292,-105.0946276688061,2.229975190803334e-08,-3.6694488005818674e-08,-147.34294578270902
104863281250.0,-0.00707347360594528,-0.00299369371389619,-42.29175733251773,-105.11792119048118,1.8862966723708104e-08,-3.820783353852451e-08,-147.40967852299892
104890625000.0,-0.007042636992733036,-0.0029679126687842516,-42.33533305041834,-105.14121418220311,1.5334592849868202e-08,-3.940505946294901e-08,-147.47654723262147
104917968750.0,-0.0070118043968990604,-0.0029422611647928368,-42.379046248876605,-105.16450664417896,1.174221669170222e-08,-4.0282198783881546e-08,-147.54355289305556
104945312500.0,-0.006980976172352891,-0.002916739021229508,-42.42289792057656,-105.18779857661588,8.115437755215435e-09,-4.0837061994049716e-08,-147.61069649719244
104972656250.0,-0.006950152672012301,-0.002891346056483854,-42.466889069791584,-105.21108997972092,4.481689314626814e-09,-4.107056056109955e-08,-147.67797904951252
105000000000.0,-0.006919334247801532,-0.0028660820880320307,-42.511020712564914,-105.23438085370076,8.700469647247647e-10,-4.0985674855214666e-08,-147.74540156626568
105027343750.0,-0.006888521250649432,-0.0028409469324411104,-42.55529387689396,-105.25767119876213,-2.6930475833978262e-09,-4.058802032260382e-08,-147.81296507565608
105054687500.0,-0.0068577140304878015,-0.0028159404053735844,-42.59970960291788,-105.28096101511146,-6.179919797597314e-09,-3.9885499304690006e-08,-147.88067061802934
105082031250.0,-0.006826912936249566,-0.0027910623215918113,-42.64426894310917,-105.30425030295534,-9.565902343314649e-09,-3.888811685713927e-08,-147.9485192460645
105109375000.0,-0.006796118315867083,-0.0027663124949624585,-42.68897296246883,-105.32753906250001,-1.2825529318140755e-08,-3.7608305101963414e-08,-148.01651202496885
105136718750.0,-0.006765330516270369,-0.0027416907384609384,-42.73382273872564,-105.3508272939515,-1.5936612375173323e-08,-3.606001832857777e-08,-148.08465003267713
105164062500.0,-0.0067345498833855,-0.0027171968641758666,-42.77881936253912,-105.37411499751587,-1.887660931573087e-08,-3.425969841043965e-08,-148.15293436005499
105191406250.0,-0.006703776762132805,-0.00269283068331351,-42.823963937706864,-105.39740217339899,-2.16264176984782e-08,-3.222469987256332e-08,-148.22136611110585
105218750000.0,-0.0066730114964253,-0.00266859200620224,-42.86925758137579,-105.4206888218066,-2.416702225098475e-08,-2.99748464002365e-08,-148.2899464031824
